model,category,layer,head,attention
fp16,json_format,23,10,0.009695435
fp16,json_format,23,11,0.017582703
fp16,json_format,23,12,0.0014447331
fp16,json_format,23,13,0.001659441
fp16,json_format,23,14,0.005394554
fp16,json_format,23,15,0.0028883934
fp16,json_format,23,16,0.0024309158
fp16,json_format,23,17,0.008096313
fp16,json_format,23,18,0.0022143363
fp16,json_format,23,19,0.0015851974
fp16,json_format,23,20,0.0023138046
fp16,json_format,23,21,0.00721283
fp16,json_format,23,22,0.021728516
fp16,json_format,23,23,0.013539123
fp16,json_format,23,24,0.010934448
fp16,json_format,23,25,0.018309021
fp16,json_format,23,26,0.010868835
fp16,json_format,23,27,0.015292359
fp16,json_format,24,0,0.009651947
fp16,json_format,24,1,0.010025024
fp16,json_format,24,2,0.013056183
fp16,json_format,24,3,0.014448548
fp16,json_format,24,4,0.005644989
fp16,json_format,24,5,0.003043747
fp16,json_format,24,6,0.010610962
fp16,json_format,24,7,0.0046078684
fp16,json_format,24,8,0.0037115098
fp16,json_format,24,9,0.0051586153
fp16,json_format,24,10,0.0020868778
fp16,json_format,24,11,0.004207897
fp16,json_format,24,12,0.0074646
fp16,json_format,24,13,0.007789612
fp16,json_format,24,14,0.009144592
fp16,json_format,24,15,0.04187622
fp16,json_format,24,16,0.0152427675
fp16,json_format,24,17,0.008362198
fp16,json_format,24,18,0.028305054
fp16,json_format,24,19,0.011652375
fp16,json_format,24,20,0.007534027
fp16,json_format,24,21,0.004218483
fp16,json_format,24,22,0.007186127
fp16,json_format,24,23,0.0047317506
fp16,json_format,24,24,0.023097228
fp16,json_format,24,25,0.0066143037
fp16,json_format,24,26,0.0060569765
fp16,json_format,24,27,0.01726532
fp16,json_format,25,0,0.015696716
fp16,json_format,25,1,0.00991745
fp16,json_format,25,2,0.01434021
fp16,json_format,25,3,0.023219299
fp16,json_format,25,4,0.0175354
fp16,json_format,25,5,0.010975647
fp16,json_format,25,6,0.004965973
fp16,json_format,25,7,0.005956173
fp16,json_format,25,8,0.0021717548
fp16,json_format,25,9,0.0017741204
fp16,json_format,25,10,0.0044992445
fp16,json_format,25,11,0.0029356957
fp16,json_format,25,12,0.0025528907
fp16,json_format,25,13,0.0059833527
fp16,json_format,25,14,0.004852295
fp16,json_format,25,15,0.016725158
fp16,json_format,25,16,0.021635437
fp16,json_format,25,17,0.009394074
fp16,json_format,25,18,0.014176941
fp16,json_format,25,19,0.01039505
fp16,json_format,25,20,0.017840575
fp16,json_format,25,21,0.0035564422
fp16,json_format,25,22,0.006164551
fp16,json_format,25,23,0.0019267559
fp16,json_format,25,24,0.0099281315
fp16,json_format,25,25,0.00618968
fp16,json_format,25,26,0.021884155
fp16,json_format,25,27,0.015594482
fp16,json_format,26,0,0.0038677217
fp16,json_format,26,1,0.0011037111
fp16,json_format,26,2,0.0023187876
fp16,json_format,26,3,0.009241867
fp16,json_format,26,4,0.002559948
fp16,json_format,26,5,0.007394695
fp16,json_format,26,6,0.0018380166
fp16,json_format,26,7,0.00262146
fp16,json_format,26,8,0.0063167573
fp16,json_format,26,9,0.0015931607
fp16,json_format,26,10,0.0027252198
fp16,json_format,26,11,0.009181976
fp16,json_format,26,12,0.0033884048
fp16,json_format,26,13,0.0017075539
fp16,json_format,26,14,0.0055404664
fp16,json_format,26,15,0.004665947
fp16,json_format,26,16,0.0076889037
fp16,json_format,26,17,0.0016002178
fp16,json_format,26,18,0.0016939163
fp16,json_format,26,19,0.0016340256
fp16,json_format,26,20,0.00295372
fp16,json_format,26,21,0.017686462
fp16,json_format,26,22,0.01725769
fp16,json_format,26,23,0.01828003
fp16,json_format,26,24,0.0116088865
fp16,json_format,26,25,0.014201355
fp16,json_format,26,26,0.017793274
fp16,json_format,26,27,0.013912964
fp16,json_format,27,0,0.028082276
fp16,json_format,27,1,0.0055063246
fp16,json_format,27,2,0.013468933
fp16,json_format,27,3,0.018653106
fp16,json_format,27,4,0.0052933693
fp16,json_format,27,5,0.0029370307
