model,category,layer,head,attention
fp16,regex_or_format,10,24,0.019580077
fp16,regex_or_format,10,25,0.010611725
fp16,regex_or_format,10,26,0.0064342497
fp16,regex_or_format,10,27,0.0026762008
fp16,regex_or_format,11,0,0.013026428
fp16,regex_or_format,11,1,0.013218689
fp16,regex_or_format,11,2,0.0037020682
fp16,regex_or_format,11,3,0.0052942275
fp16,regex_or_format,11,4,0.006390476
fp16,regex_or_format,11,5,0.013217544
fp16,regex_or_format,11,6,0.012773132
fp16,regex_or_format,11,7,0.0052663805
fp16,regex_or_format,11,8,0.0017528057
fp16,regex_or_format,11,9,0.01028347
fp16,regex_or_format,11,10,0.006846237
fp16,regex_or_format,11,11,0.0033175945
fp16,regex_or_format,11,12,0.0020976544
fp16,regex_or_format,11,13,0.004316664
fp16,regex_or_format,11,14,0.005709839
fp16,regex_or_format,11,15,0.009056473
fp16,regex_or_format,11,16,0.012701797
fp16,regex_or_format,11,17,0.012233734
fp16,regex_or_format,11,18,0.010269165
fp16,regex_or_format,11,19,0.003915024
fp16,regex_or_format,11,20,0.0032691956
fp16,regex_or_format,11,21,0.030962372
fp16,regex_or_format,11,22,0.012670135
fp16,regex_or_format,11,23,0.016996002
fp16,regex_or_format,11,24,0.019432832
fp16,regex_or_format,11,25,0.021936035
fp16,regex_or_format,11,26,0.0085840225
fp16,regex_or_format,11,27,0.011397553
fp16,regex_or_format,12,0,0.015805054
fp16,regex_or_format,12,1,0.0050441744
fp16,regex_or_format,12,2,0.013326645
fp16,regex_or_format,12,3,0.012588501
fp16,regex_or_format,12,4,0.009847641
fp16,regex_or_format,12,5,0.0059432983
fp16,regex_or_format,12,6,0.004450798
fp16,regex_or_format,12,7,0.010100329
fp16,regex_or_format,12,8,0.0128915785
fp16,regex_or_format,12,9,0.011789704
fp16,regex_or_format,12,10,0.013571787
fp16,regex_or_format,12,11,0.007586098
fp16,regex_or_format,12,12,0.007074642
fp16,regex_or_format,12,13,0.008728409
fp16,regex_or_format,12,14,0.0086427685
fp16,regex_or_format,12,15,0.007299709
fp16,regex_or_format,12,16,0.00508728
fp16,regex_or_format,12,17,0.009050751
fp16,regex_or_format,12,18,0.0049970625
fp16,regex_or_format,12,19,0.0027051927
fp16,regex_or_format,12,20,0.0055614472
fp16,regex_or_format,12,21,0.009453964
fp16,regex_or_format,12,22,0.011470795
fp16,regex_or_format,12,23,0.014600372
fp16,regex_or_format,12,24,0.012903595
fp16,regex_or_format,12,25,0.0039627077
fp16,regex_or_format,12,26,0.0133804325
fp16,regex_or_format,12,27,0.003224969
fp16,regex_or_format,13,0,0.0077737807
fp16,regex_or_format,13,1,0.025964355
fp16,regex_or_format,13,2,0.012384033
fp16,regex_or_format,13,3,0.007772112
fp16,regex_or_format,13,4,0.017861461
fp16,regex_or_format,13,5,0.008444453
fp16,regex_or_format,13,6,0.0030039786
fp16,regex_or_format,13,7,0.005698967
fp16,regex_or_format,13,8,0.0038518906
fp16,regex_or_format,13,9,0.007791138
fp16,regex_or_format,13,10,0.007390976
fp16,regex_or_format,13,11,0.010379791
fp16,regex_or_format,13,12,0.012669372
fp16,regex_or_format,13,13,0.0153160095
fp16,regex_or_format,13,14,0.004819012
fp16,regex_or_format,13,15,0.011696625
fp16,regex_or_format,13,16,0.012879467
fp16,regex_or_format,13,17,0.015680503
fp16,regex_or_format,13,18,0.018190002
fp16,regex_or_format,13,19,0.025240708
fp16,regex_or_format,13,20,0.027818298
fp16,regex_or_format,13,21,0.007227421
fp16,regex_or_format,13,22,0.006080055
fp16,regex_or_format,13,23,0.01869545
fp16,regex_or_format,13,24,0.004318273
fp16,regex_or_format,13,25,0.012630081
fp16,regex_or_format,13,26,0.022509003
fp16,regex_or_format,13,27,0.011741829
fp16,regex_or_format,14,0,0.0012540221
fp16,regex_or_format,14,1,0.00210917
fp16,regex_or_format,14,2,0.0051138876
fp16,regex_or_format,14,3,0.002776432
fp16,regex_or_format,14,4,1.8072129e-05
fp16,regex_or_format,14,5,1.6093254e-06
fp16,regex_or_format,14,6,0.001836729
fp16,regex_or_format,14,7,8.633137e-05
fp16,regex_or_format,14,8,0.004865396
fp16,regex_or_format,14,9,0.0063961027
fp16,regex_or_format,14,10,0.006987977
fp16,regex_or_format,14,11,0.012256408
fp16,regex_or_format,14,12,0.012154007
fp16,regex_or_format,14,13,0.017168235
fp16,regex_or_format,14,14,0.009200966
fp16,regex_or_format,14,15,0.006134224
fp16,regex_or_format,14,16,0.0037801743
fp16,regex_or_format,14,17,0.018226242
fp16,regex_or_format,14,18,0.0008066416
fp16,regex_or_format,14,19,0.008206558
fp16,regex_or_format,14,20,0.011954117
fp16,regex_or_format,14,21,0.019593049
fp16,regex_or_format,14,22,0.008998585
fp16,regex_or_format,14,23,0.008625889
fp16,regex_or_format,14,24,0.005215454
fp16,regex_or_format,14,25,0.013865662
fp16,regex_or_format,14,26,0.012282562
fp16,regex_or_format,14,27,0.01693592
fp16,regex_or_format,15,0,0.0069690705
fp16,regex_or_format,15,1,0.0053857327
fp16,regex_or_format,15,2,0.009387398
fp16,regex_or_format,15,3,0.0079326155
fp16,regex_or_format,15,4,0.004702234
fp16,regex_or_format,15,5,0.009335709
fp16,regex_or_format,15,6,0.005688858
fp16,regex_or_format,15,7,0.0074564936
fp16,regex_or_format,15,8,0.006539154
fp16,regex_or_format,15,9,0.005033684
fp16,regex_or_format,15,10,0.0061434745
fp16,regex_or_format,15,11,0.011777115
fp16,regex_or_format,15,12,0.008345032
fp16,regex_or_format,15,13,0.011991501
fp16,regex_or_format,15,14,0.00391922
fp16,regex_or_format,15,15,0.0015134811
fp16,regex_or_format,15,16,0.004066658
fp16,regex_or_format,15,17,0.0061317445
fp16,regex_or_format,15,18,0.00031865836
fp16,regex_or_format,15,19,0.0020111084
fp16,regex_or_format,15,20,0.0034326552
fp16,regex_or_format,15,21,0.010905457
fp16,regex_or_format,15,22,0.004686737
fp16,regex_or_format,15,23,0.012007904
fp16,regex_or_format,15,24,0.0064073564
fp16,regex_or_format,15,25,0.0046850205
fp16,regex_or_format,15,26,0.0069849016
fp16,regex_or_format,15,27,0.0067443848
fp16,regex_or_format,16,0,0.01065259
fp16,regex_or_format,16,1,0.008603382
fp16,regex_or_format,16,2,0.009088134
fp16,regex_or_format,16,3,0.0041828873
fp16,regex_or_format,16,4,0.010471535
fp16,regex_or_format,16,5,0.008640098
fp16,regex_or_format,16,6,0.01855278
fp16,regex_or_format,16,7,0.008139133
fp16,regex_or_format,16,8,0.009350586
fp16,regex_or_format,16,9,0.002542305
fp16,regex_or_format,16,10,0.0021552085
fp16,regex_or_format,16,11,0.0030388832
fp16,regex_or_format,16,12,0.0030270577
fp16,regex_or_format,16,13,0.0012559652
fp16,regex_or_format,16,14,0.019927979
fp16,regex_or_format,16,15,0.012774658
fp16,regex_or_format,16,16,0.010030365
fp16,regex_or_format,16,17,0.0073535917
fp16,regex_or_format,16,18,0.004622078
fp16,regex_or_format,16,19,0.015185547
fp16,regex_or_format,16,20,0.012271118
fp16,regex_or_format,16,21,0.0070674894
fp16,regex_or_format,16,22,0.0069618225
fp16,regex_or_format,16,23,0.010060119
fp16,regex_or_format,16,24,0.0042668344
fp16,regex_or_format,16,25,0.010981369
fp16,regex_or_format,16,26,0.015311432
fp16,regex_or_format,16,27,0.012825394
fp16,regex_or_format,17,0,0.012111509
fp16,regex_or_format,17,1,0.010886764
fp16,regex_or_format,17,2,0.02236786
fp16,regex_or_format,17,3,0.013284683
fp16,regex_or_format,17,4,0.009687042
fp16,regex_or_format,17,5,0.0061115264
fp16,regex_or_format,17,6,0.018804168
fp16,regex_or_format,17,7,0.0054868697
fp16,regex_or_format,17,8,0.0030024052
fp16,regex_or_format,17,9,0.013128281
fp16,regex_or_format,17,10,0.00020304919
fp16,regex_or_format,17,11,0.00870285
fp16,regex_or_format,17,12,0.004497242
fp16,regex_or_format,17,13,0.0037810325
fp16,regex_or_format,17,14,0.0014847756
fp16,regex_or_format,17,15,0.0033553601
fp16,regex_or_format,17,16,0.0048755645
fp16,regex_or_format,17,17,0.0053406716
fp16,regex_or_format,17,18,0.0035211563
fp16,regex_or_format,17,19,0.000975132
fp16,regex_or_format,17,20,0.0013365268
fp16,regex_or_format,17,21,0.0054216385
fp16,regex_or_format,17,22,0.014437723
fp16,regex_or_format,17,23,0.008031035
fp16,regex_or_format,17,24,0.013906861
fp16,regex_or_format,17,25,0.007995749
fp16,regex_or_format,17,26,0.004691529
fp16,regex_or_format,17,27,0.015917588
fp16,regex_or_format,18,0,0.013772583
fp16,regex_or_format,18,1,0.00650692
fp16,regex_or_format,18,2,0.005993843
fp16,regex_or_format,18,3,0.008700943
fp16,regex_or_format,18,4,0.0056030275
fp16,regex_or_format,18,5,0.010059357
fp16,regex_or_format,18,6,0.0065364838
fp16,regex_or_format,18,7,0.017951965
fp16,regex_or_format,18,8,0.013097381
fp16,regex_or_format,18,9,0.013886261
fp16,regex_or_format,18,10,0.012037182
fp16,regex_or_format,18,11,0.007584953
