layer,proj,row,col
1,down_proj,788,1158
1,down_proj,788,1159
1,down_proj,788,1160
1,down_proj,788,1161
1,down_proj,788,1162
1,down_proj,788,1163
1,down_proj,788,1164
1,down_proj,788,1165
1,down_proj,788,1166
1,down_proj,788,1167
1,down_proj,788,1168
1,down_proj,788,1169
1,down_proj,788,1170
1,down_proj,788,1171
1,down_proj,788,1172
1,down_proj,788,1173
1,down_proj,788,1174
1,down_proj,788,1175
1,down_proj,788,1176
1,down_proj,788,1177
1,down_proj,788,1178
1,down_proj,788,1179
1,down_proj,788,1180
1,down_proj,788,1181
1,down_proj,788,1182
1,down_proj,788,1183
1,down_proj,788,1184
1,down_proj,788,1185
1,down_proj,788,1186
1,down_proj,788,1187
1,down_proj,788,1188
1,down_proj,788,1189
1,down_proj,788,1190
1,down_proj,788,1191
1,down_proj,788,1192
1,down_proj,788,1193
1,down_proj,788,1194
1,down_proj,788,1195
1,down_proj,788,1196
1,down_proj,788,1197
1,down_proj,788,1198
1,down_proj,788,1199
1,down_proj,788,1200
1,down_proj,788,1201
1,down_proj,788,1202
1,down_proj,788,1203
1,down_proj,788,1204
1,down_proj,788,1205
1,down_proj,788,1206
1,down_proj,788,1207
1,down_proj,788,1208
1,down_proj,788,1209
1,down_proj,788,1210
1,down_proj,788,1211
1,down_proj,788,1212
1,down_proj,788,1213
1,down_proj,788,1214
1,down_proj,788,1215
1,down_proj,788,1216
1,down_proj,788,1217
1,down_proj,788,1218
1,down_proj,788,1219
1,down_proj,788,1220
1,down_proj,788,1221
1,down_proj,788,1222
1,down_proj,788,1223
1,down_proj,788,1224
1,down_proj,788,1225
1,down_proj,788,1226
1,down_proj,788,1227
1,down_proj,788,1228
1,down_proj,788,1229
1,down_proj,788,1230
1,down_proj,788,1231
1,down_proj,788,1232
1,down_proj,788,1233
1,down_proj,788,1234
1,down_proj,788,1235
1,down_proj,788,1236
1,down_proj,788,1237
1,down_proj,788,1238
1,down_proj,788,1239
1,down_proj,788,1240
1,down_proj,788,1241
1,down_proj,788,1242
