layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
6,v_proj,54475,0.0003925,0.0162,0.9834,0.8425,0.075,0.0825,0.4789,0.0887,0.4324,2146,4.63,1.557e+04,4.819e+04
6,o_proj,54475,0.001297,0.01295,0.9858,0.00017,0.07813,0.9217,0.000282,0.06577,0.9339,0.1311,6.032,0.29,461.9
6,gate_proj,54475,0.002767,0.01665,0.9806,0.000352,0.1013,0.8983,0.0003957,0.09932,0.9003,0.1272,6.085,0.6567,892.2
6,up_proj,54475,0.002767,0.01665,0.9806,0.0002929,0.08811,0.9116,0.000332,0.0863,0.9134,0.1059,5.292,0.5545,598.9
6,down_proj,54475,0.02464,0.02527,0.9501,0.0002134,0.0637,0.9361,0.001821,0.09663,0.9015,0.008661,2.52,0.3208,321
7,q_proj,54475,0.0005952,0.01607,0.9833,5.719e-18,0.06202,0.938,4.726e-18,0.06263,0.9374,9.609e-15,3.859,1.054e-14,503.1
7,k_proj,54475,0.0005952,0.01607,0.9833,0.2427,0.11,0.6474,0.06054,0.1071,0.8323,407.7,6.842,680.3,4902
7,v_proj,54475,0.0005952,0.01607,0.9833,0.7676,0.08985,0.1425,0.4574,0.1044,0.4382,1290,5.59,7124,2.157e+04
7,o_proj,54475,0.0008455,0.01669,0.9825,0.0002009,0.05725,0.9426,0.0001703,0.0629,0.9369,0.2376,3.431,0.3139,345
7,gate_proj,54475,0.003781,0.01931,0.9769,0.0002529,0.07108,0.9287,0.0003418,0.08316,0.9165,0.06689,3.681,0.4148,485.4
7,up_proj,54475,0.003781,0.01931,0.9769,0.0001787,0.06017,0.9397,0.0002464,0.07073,0.929,0.04726,3.116,0.2797,325.7
7,down_proj,54475,0.008558,0.02392,0.9675,0.0002153,0.05052,0.9493,0.0006899,0.07068,0.9286,0.02516,2.112,0.3098,276.6
8,q_proj,54475,0.0003501,0.01554,0.9841,4.613e-18,0.02886,0.9711,3.404e-18,0.02789,0.9721,1.318e-14,1.856,7.564e-15,174.2
8,k_proj,54475,0.0003501,0.01554,0.9841,0.4372,0.1018,0.461,0.06986,0.08344,0.8467,1249,6.549,1895,1.23e+04
8,v_proj,54475,0.0003501,0.01554,0.9841,0.8481,0.07765,0.07428,0.455,0.08645,0.4585,2423,4.995,1.705e+04,5.503e+04
8,o_proj,54475,0.001426,0.01087,0.9877,0.0002174,0.04898,0.9508,0.0002163,0.03542,0.9644,0.1525,4.507,0.3183,294
8,gate_proj,54475,0.003593,0.01874,0.9777,0.0001778,0.06197,0.9379,0.0002427,0.06944,0.9303,0.04948,3.306,0.2835,484.2
8,up_proj,54475,0.003593,0.01874,0.9777,0.0001676,0.05374,0.9461,0.0002305,0.0605,0.9393,0.04665,2.867,0.2456,331.2
8,down_proj,54475,0.004646,0.02263,0.9727,0.0002673,0.0449,0.9548,0.0004691,0.05888,0.9406,0.05754,1.984,0.3613,296.2
9,q_proj,54475,0.0004772,0.01526,0.9843,3.935e-18,0.04371,0.9563,2.706e-18,0.04157,0.9584,8.246e-15,2.865,6.713e-15,536.1
9,k_proj,54475,0.0004772,0.01526,0.9843,0.2903,0.08989,0.6198,0.05867,0.08413,0.8572,608.4,5.891,1030,6056
9,v_proj,54475,0.0004772,0.01526,0.9843,0.766,0.09261,0.1414,0.398,0.09721,0.5048,1605,6.07,8699,3.86e+04
9,o_proj,54475,0.0008805,0.01423,0.9849,0.0002541,0.03874,0.961,0.0001236,0.03427,0.9656,0.2886,2.722,0.3404,308.4
9,gate_proj,54475,0.003491,0.01829,0.9782,0.0007021,0.04962,0.9497,0.0009812,0.05334,0.9457,0.2011,2.712,1.046,448.8
9,up_proj,54475,0.003491,0.01829,0.9782,0.0003696,0.04043,0.9592,0.0005092,0.04367,0.9558,0.1059,2.21,0.509,365.8
9,down_proj,54475,0.01662,0.02114,0.9622,0.0002721,0.04001,0.9597,0.001599,0.04679,0.9516,0.01637,1.892,0.334,355.8
10,q_proj,54475,0.0004913,0.01598,0.9835,6.507e-18,0.03116,0.9688,3.251e-18,0.03095,0.9691,1.324e-14,1.95,8.823e-15,260.5
10,k_proj,54475,0.0004913,0.01598,0.9835,0.4415,0.06435,0.4942,0.1106,0.04992,0.8395,898.5,4.026,1364,6323
10,v_proj,54475,0.0004913,0.01598,0.9835,0.7598,0.07681,0.1634,0.3798,0.06474,0.5554,1546,4.806,5351,1.93e+04
10,o_proj,54475,0.000911,0.01125,0.9878,0.0002658,0.03868,0.9611,0.000135,0.02836,0.9715,0.2918,3.44,0.3281,350.4
10,gate_proj,54475,0.00224,0.01774,0.98,0.000199,0.04188,0.9579,0.0001662,0.04447,0.9554,0.08886,2.361,0.2697,425.1
10,up_proj,54475,0.00224,0.01774,0.98,0.0001138,0.03674,0.9631,9.514e-05,0.03939,0.9605,0.05079,2.071,0.1384,341.5
10,down_proj,54475,0.001502,0.01869,0.9798,0.0002478,0.03638,0.9634,0.0001346,0.04123,0.9586,0.165,1.946,0.2772,312.7
11,q_proj,54475,0.0006107,0.01535,0.984,1.821e-18,0.02007,0.9799,1.295e-18,0.0194,0.9806,2.982e-15,1.307,2.147e-15,269.9
11,k_proj,54475,0.0006107,0.01535,0.984,0.4314,0.05501,0.5136,0.141,0.04337,0.8156,706.4,3.584,1182,3234
11,v_proj,54475,0.0006107,0.01535,0.984,0.7435,0.0815,0.175,0.4363,0.06727,0.4964,1217,5.31,5107,1.998e+04
11,o_proj,54475,0.00143,0.0102,0.9884,0.0002572,0.03669,0.9631,0.0002141,0.02478,0.975,0.1798,3.596,0.2905,331.3
11,gate_proj,54475,0.002989,0.01771,0.9793,0.0002755,0.0388,0.9609,0.0003152,0.04109,0.9586,0.09216,2.191,0.3463,323
11,up_proj,54475,0.002989,0.01771,0.9793,0.0002051,0.0362,0.9636,0.0002348,0.03863,0.9611,0.06861,2.044,0.2372,303.4
11,down_proj,54475,0.1156,0.02993,0.8545,0.0002694,0.0342,0.9655,0.01224,0.03995,0.9478,0.002332,1.143,0.2752,243.8
12,q_proj,54475,0.0006477,0.01539,0.984,1.328e-17,0.01798,0.982,8.559e-18,0.01739,0.9826,2.051e-14,1.168,1.571e-14,84.09
12,k_proj,54475,0.0006477,0.01539,0.984,0.4174,0.06333,0.5193,0.1446,0.04562,0.8098,644.4,4.115,1276,6405
12,v_proj,54475,0.0006477,0.01539,0.984,0.7408,0.07688,0.1823,0.4495,0.06029,0.4902,1144,4.996,4089,1.515e+04
12,o_proj,54475,0.001288,0.009988,0.9887,0.0002598,0.03351,0.9662,0.0001635,0.02184,0.978,0.2018,3.355,0.269,254.3
12,gate_proj,54475,0.002563,0.01739,0.98,0.0002755,0.03682,0.9629,0.0002678,0.03874,0.961,0.1075,2.117,0.3052,319.8
12,up_proj,54475,0.002563,0.01739,0.98,0.0001708,0.03376,0.9661,0.0001647,0.03581,0.964,0.06665,1.941,0.1778,285.3
12,down_proj,54475,0.009381,0.01918,0.9714,0.0002713,0.03106,0.9687,0.0008955,0.03581,0.9633,0.02891,1.619,0.2577,224.3
13,q_proj,54475,0.001179,0.01514,0.9837,5.101e-17,0.02197,0.978,3.248e-17,0.02055,0.9795,4.328e-14,1.451,5.692e-14,161.4
13,k_proj,54475,0.001179,0.01514,0.9837,0.2542,0.05238,0.6934,0.1398,0.04218,0.818,215.7,3.459,540.5,3233
13,v_proj,54475,0.001179,0.01514,0.9837,0.6451,0.07898,0.2759,0.4871,0.06943,0.4434,547.3,5.216,2754,9713
13,o_proj,54475,0.0008534,0.008926,0.9902,0.000295,0.03134,0.9684,0.0001335,0.01785,0.982,0.3456,3.512,0.2848,253.9
13,gate_proj,54475,0.001801,0.01645,0.9817,0.0002087,0.03273,0.9671,0.0001457,0.03279,0.9671,0.1159,1.99,0.2184,279.4
13,up_proj,54475,0.001801,0.01645,0.9817,0.0001234,0.03017,0.9697,8.463e-05,0.03033,0.9696,0.0685,1.834,0.1219,237.2
