layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
26,k_proj,62659,0.0002289,0.01389,0.9859,0.0646,0.3644,0.571,0.005978,0.3874,0.6067,282.3,26.24,393.6,2.237e+04
26,v_proj,62659,0.0002289,0.01389,0.9859,0.1519,0.3794,0.4687,0.01818,0.4411,0.5407,663.6,27.32,824,1.562e+04
26,o_proj,62659,7.257e-05,0.03702,0.9629,0.0001734,0.02275,0.9771,5.597e-06,0.06587,0.9341,2.39,0.6146,0.3192,877.9
26,gate_proj,62659,0.004641,0.01348,0.9819,0.0007284,0.02156,0.9777,0.001178,0.01991,0.9789,0.1569,1.6,1.994,1595
26,up_proj,62659,0.004641,0.01348,0.9819,7.053e-05,0.0209,0.979,0.0001193,0.0195,0.9804,0.0152,1.551,0.1556,1176
26,down_proj,62659,0.05523,0.01318,0.9316,0.0001941,0.02326,0.9765,0.003825,0.02011,0.9761,0.003514,1.764,0.3522,864.5
27,q_proj,62659,0.0001657,0.01398,0.9859,0,0.1558,0.8442,0,0.1571,0.8429,0,11.14,0,1.477e+04
27,k_proj,62659,0.0001657,0.01398,0.9859,0.07377,0.3846,0.5416,0.004966,0.4126,0.5824,445.3,27.5,477,2.034e+04
27,v_proj,62659,0.0001657,0.01398,0.9859,0.1547,0.3784,0.4669,0.01354,0.4418,0.5447,933.9,27.06,862.5,1.416e+04
27,o_proj,62659,9.304e-05,0.03384,0.9661,0.0001941,0.02329,0.9765,8.265e-06,0.05945,0.9405,2.086,0.6881,0.3522,865.1
27,gate_proj,62659,0.005243,0.01334,0.9814,3.032e-05,0.02222,0.9778,5.453e-05,0.0203,0.9796,0.005782,1.666,0.08452,1649
27,up_proj,62659,0.005243,0.01334,0.9814,9.46e-05,0.0216,0.9783,0.0001782,0.01989,0.9799,0.01804,1.619,0.2098,1190
27,down_proj,62659,0.003455,0.01296,0.9836,0.0002189,0.02392,0.9759,0.0002545,0.01943,0.9803,0.06337,1.846,0.3916,871.6
28,q_proj,62659,1.938e-05,0.01433,0.9857,7.893e-20,0.01599,0.984,7.287e-22,0.01617,0.9838,4.073e-15,1.116,1.18e-16,756
28,k_proj,62659,1.938e-05,0.01433,0.9857,0.7558,0.006721,0.2375,0.02791,0.02587,0.9462,3.9e+04,0.4691,4852,681.5
28,v_proj,62659,1.938e-05,0.01433,0.9857,0.9862,0.0006736,0.01308,0.4057,0.0158,0.5785,5.09e+04,0.04702,9.284e+04,3819
28,o_proj,62659,0.0001492,0.009043,0.9908,0.0002132,0.02397,0.9758,1.867e-05,0.01611,0.9839,1.429,2.65,0.3873,885.6
28,gate_proj,62659,0.004306,0.01346,0.9822,2.682e-05,0.02258,0.9774,3.897e-05,0.02045,0.9795,0.006229,1.678,0.07821,1780
28,up_proj,62659,0.004306,0.01346,0.9822,5.451e-05,0.02236,0.9776,8.334e-05,0.02064,0.9793,0.01266,1.662,0.1243,1380
28,down_proj,62659,0.0008335,0.01304,0.9861,0.0002432,0.02439,0.9754,6.882e-05,0.02063,0.9793,0.2917,1.87,0.4308,813
29,q_proj,62659,0.001164,0.01417,0.9847,4.729e-16,0.3303,0.6697,2.037e-16,0.3107,0.6893,4.061e-13,23.3,1.833e-12,1.755e+04
