layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
28,q_proj,55604,0.0001628,0.01586,0.984,1.234e-17,0.0191,0.9809,8.645e-19,0.0184,0.9816,7.581e-14,1.204,2.388e-14,747.6
28,k_proj,55604,0.0001628,0.01586,0.984,0.3465,0.02839,0.6251,0.03791,0.04116,0.9209,2129,1.79,1332,1016
28,v_proj,55604,0.0001628,0.01586,0.984,0.7083,0.01595,0.2757,0.384,0.03433,0.5817,4352,1.005,3.562e+04,2.478e+04
28,o_proj,55604,0.0004661,0.01009,0.9894,0.006834,0.03106,0.9621,0.001579,0.03075,0.9677,14.66,3.08,16.25,726
28,gate_proj,55604,0.0001945,0.01478,0.985,0.0004998,0.02527,0.9742,3.376e-05,0.02271,0.9773,2.569,1.71,1.656,1502
28,up_proj,55604,0.0001945,0.01478,0.985,0.0005801,0.02482,0.9746,4.031e-05,0.02247,0.9775,2.982,1.679,1.474,1062
28,down_proj,55604,1.61e-05,0.01272,0.9873,0.007839,0.03196,0.9602,4.631e-05,0.02293,0.977,486.8,2.513,18.54,655.8
29,q_proj,55604,0.0001326,0.01584,0.984,2.874e-18,0.01526,0.9847,1.617e-19,0.015,0.985,2.167e-14,0.9634,1.101e-14,499.8
29,k_proj,55604,0.0001326,0.01584,0.984,0.3111,0.04097,0.648,0.02632,0.05872,0.915,2345,2.587,1661,5657
29,v_proj,55604,0.0001326,0.01584,0.984,0.8692,0.006429,0.1244,0.4974,0.02504,0.4776,6554,0.4059,4.19e+04,8255
29,o_proj,55604,0.0003968,0.009415,0.9902,0.007245,0.03181,0.9609,0.001442,0.02321,0.9754,18.26,3.378,17.52,681.7
29,gate_proj,55604,0.0002149,0.01443,0.9854,0.0005408,0.02458,0.9749,3.947e-05,0.02117,0.9788,2.516,1.704,2.112,1480
29,up_proj,55604,0.0002149,0.01443,0.9854,0.0006805,0.02417,0.9752,5.132e-05,0.02096,0.979,3.166,1.675,1.978,928.2
29,down_proj,55604,2.067e-05,0.0124,0.9876,0.008369,0.03299,0.9586,6.224e-05,0.02248,0.9775,405,2.66,19.62,639.2
30,q_proj,55604,0.0001238,0.01534,0.9845,7.774e-18,0.01645,0.9836,3.78e-19,0.01528,0.9847,6.278e-14,1.072,4.04e-14,1698
30,k_proj,55604,0.0001238,0.01534,0.9845,0.3972,0.02102,0.5818,0.04333,0.03372,0.9229,3208,1.37,5812,2477
30,v_proj,55604,0.0001238,0.01534,0.9845,0.6444,0.01839,0.3372,0.3066,0.0324,0.661,5204,1.199,7.48e+04,7.496e+04
30,o_proj,55604,0.000642,0.01417,0.9852,0.007903,0.03299,0.9591,0.001854,0.02294,0.9752,12.31,2.328,18.77,657.9
30,gate_proj,55604,0.0002236,0.01469,0.9851,0.0006377,0.02453,0.9748,4.735e-05,0.02116,0.9788,2.851,1.67,2.523,1487
30,up_proj,55604,0.0002236,0.01469,0.9851,0.0007525,0.02565,0.9736,5.801e-05,0.02232,0.9776,3.365,1.746,2.086,1004
30,down_proj,55604,2.435e-05,0.01273,0.9872,0.009252,0.03425,0.9565,8.191e-05,0.02345,0.9765,380,2.691,21.16,562.5
31,q_proj,55604,0.0001659,0.01547,0.9844,9.612e-17,0.02909,0.9709,6.747e-18,0.02891,0.9711,5.795e-13,1.88,2.065e-13,3861
31,k_proj,55604,0.0001659,0.01547,0.9844,0.2735,0.03019,0.6963,0.02683,0.04036,0.9328,1649,1.951,852.4,2026
31,v_proj,55604,0.0001659,0.01547,0.9844,0.6925,0.01688,0.2907,0.3152,0.0282,0.6566,4175,1.091,1.419e+04,1.474e+04
31,o_proj,55604,0.000225,0.007236,0.9925,0.008951,0.0339,0.9571,0.00117,0.0177,0.9811,39.77,4.685,21.53,559.9
31,gate_proj,55604,0.0002312,0.01447,0.9853,0.0007071,0.02591,0.9734,5.537e-05,0.02223,0.9777,3.059,1.791,2.63,1215
31,up_proj,55604,0.0002312,0.01447,0.9853,0.0008593,0.02553,0.9736,6.963e-05,0.02197,0.978,3.717,1.764,2.416,746.2
31,down_proj,55604,2.35e-05,0.01235,0.9876,0.01062,0.03533,0.9541,9.447e-05,0.02454,0.9754,451.8,2.86,24.52,488.6
32,q_proj,55604,0.0001459,0.01536,0.9845,1.447e-17,0.01388,0.9861,8.707e-19,0.01322,0.9868,9.918e-14,0.9034,7.306e-14,638.1
32,k_proj,55604,0.0001459,0.01536,0.9845,0.3338,0.03037,0.6359,0.03043,0.04258,0.927,2288,1.977,5349,5517
32,v_proj,55604,0.0001459,0.01536,0.9845,0.7999,0.01077,0.1893,0.404,0.02826,0.5678,5483,0.7015,5.322e+04,2.932e+04
