layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
5,down_proj,262016,0.6938,0.001978,0.3043,0.0001588,0.03579,0.964,0.3332,0.03716,0.6297,0.000229,18.09,1.736,5988
6,q_proj,262016,1.972e-05,0.003311,0.9967,9.935e-21,0.04238,0.9576,4.161e-22,0.0432,0.9568,5.038e-16,12.8,1.655e-16,2.118e+04
6,k_proj,262016,1.972e-05,0.003311,0.9967,0.4257,0.04452,0.5298,0.02933,0.078,0.8927,2.158e+04,13.45,1.141e+04,1.717e+04
6,v_proj,262016,1.972e-05,0.003311,0.9967,0.9774,0.002493,0.02011,0.6424,0.04109,0.3165,4.956e+04,0.7529,5.839e+05,3.121e+04
6,o_proj,262016,6.023e-05,0.005005,0.9949,0.0001611,0.03422,0.9656,1.972e-05,0.06707,0.9329,2.674,6.838,1.792,6416
6,gate_proj,262016,0.00437,0.003069,0.9926,8.362e-05,0.05979,0.9401,0.0008619,0.05776,0.9414,0.01914,19.48,1.901,3.822e+04
6,up_proj,262016,0.00437,0.003069,0.9926,0.0001483,0.05851,0.9413,0.001509,0.05619,0.9423,0.03393,19.06,2.795,3.152e+04
6,down_proj,262016,0.3618,0.004259,0.6339,0.0001662,0.03342,0.9664,0.1193,0.0485,0.8322,0.0004594,7.846,1.783,6445
7,q_proj,262016,1.968e-05,0.00339,0.9966,1.512e-20,0.03698,0.963,6.203e-22,0.03855,0.9615,7.683e-16,10.91,3.088e-16,3.106e+04
7,k_proj,262016,1.968e-05,0.00339,0.9966,0.4898,0.03869,0.4716,0.03673,0.0765,0.8868,2.489e+04,11.41,1.985e+04,2.633e+04
7,v_proj,262016,1.968e-05,0.00339,0.9966,0.9842,0.001576,0.01423,0.714,0.02959,0.2564,5.002e+04,0.4648,1.015e+06,1.488e+04
7,o_proj,262016,4.58e-05,0.004183,0.9958,0.0001667,0.03189,0.9679,1.339e-05,0.03514,0.9648,3.639,7.625,1.798,6685
7,gate_proj,262016,0.003089,0.003071,0.9938,0.0002085,0.07004,0.9297,0.001511,0.06565,0.9328,0.06751,22.81,4.025,6.155e+04
7,up_proj,262016,0.003089,0.003071,0.9938,0.000127,0.03817,0.9617,0.0009106,0.0368,0.9623,0.0411,12.43,2.236,8785
7,down_proj,262016,0.0001833,0.005663,0.9942,0.0001778,0.02661,0.9732,4.871e-05,0.03474,0.9652,0.9704,4.7,1.803,4302
8,q_proj,262016,1.947e-05,0.003192,0.9968,5.492e-20,0.0259,0.9741,2.294e-21,0.02571,0.9743,2.821e-15,8.114,8.072e-16,1.112e+04
8,k_proj,262016,1.947e-05,0.003192,0.9968,0.5636,0.02492,0.4114,0.04988,0.05555,0.8946,2.895e+04,7.807,1.939e+04,4.198e+04
8,v_proj,262016,1.947e-05,0.003192,0.9968,0.9806,0.001132,0.01827,0.6749,0.01861,0.3065,5.037e+04,0.3547,6.216e+05,7974
8,o_proj,262016,0.00013,0.003395,0.9965,0.0001776,0.02597,0.9739,4.745e-05,0.02526,0.9747,1.366,7.649,1.822,4492
8,gate_proj,262016,0.002488,0.003116,0.9944,0.0001745,0.03784,0.962,0.0009931,0.03676,0.9622,0.07013,12.14,2.514,7726
8,up_proj,262016,0.002488,0.003116,0.9944,0.0001322,0.03202,0.9678,0.000756,0.03108,0.9682,0.05315,10.28,1.794,5076
